物件ID,出展元,取得日,種別細目,種別コード,都道府県コード,市町村コード,町名コード,都道府県名,市町村名,町名,住所詳細,原本住所,物件名,部屋名,価格,旧価格,面積,地目,土地権利,用途地域,建ぺい率,容積率,建物面積,建築年月,"建物構造",間取り数,間取りタイプ,間取り詳細,備考,取引態様,transaction_type_code,駐車場,駐車料金,階数,総階数,現況,引渡し,引渡日,コメント,取扱業者,担当,広告,交通,道路,管理形態,総建物面積,バルコニー面積,管理費,積立金,登録日,確認日,価格変更日,URL,ペット可,建築条件,pic01,更新フラグ,新着フラグ
5462313011,ライフルホームズ,"2026-01-12 07:28:21",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,7-16,広島県福山市西深津町5丁目7-16,中古戸建,,1080,1280,105.08,宅地,所有権,第一種住居,60,200,79.07,1978-11-01,木造,4,DK,,,専任媒介(自社物),,"空有2台 (縦列2台可)",,,2,空家,即時,,"街中の便利な立地にあり、近隣にはコンビニや商業施設が充実。買い物や食事に困ることがなく、日々の生活が快適です。また敷地内に駐車場も完備しており、車での移動もスムーズ。暮らしやすさが魅力の環境です。
",LIFUKU福山売買センター　中国バス不動産株式会社,,,"JR山陽本線 福山駅 徒歩30分",一方,,79.07,,,,2025-05-30,2025-12-31,2025-11-02,https://www.homes.co.jp/kodate/b-1461090000754/,0,0,https://image.homes.jp/smallimg/image.php?file=https%3A%2F%2Fcdn-lambda-img.cloud.ielove.jp%2Fimage%2Fsale%2F2d40c332%2F42966_118933_1_132000_132000.jpg%3Ft%3D20251101103300&width=208&height=138,0,0
5590140302,SUUMO,"2026-01-12 02:03:37",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５,戸建,,3950,,164.45,,,,,,99.77,2025-06-01,,3,LDK,,,,,,,,,,,,"西深津町５（福山駅） 3950万円",タカセ不動産(株)福山店,,TEL:084-921-8541,ＪＲ山陽本線「福山」徒歩31分,,,,,,,2025-07-26,2026-01-12,,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_78050823/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F823%2F78050823%2F78050823_0001.jpg&w=192&h=144,,0
5558660299,SUUMO,"2026-01-12 01:52:56",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５,土地,,980,1000,159.00,,,,,,,,,,,,,,,,,,,,,,"建築条件なしお好きなハウスメーカー・工務店にて建築可能",積水ハウス不動産(株)福山オフィス,,TEL:084-921-6244,ＪＲ山陽本線「福山」徒歩29分,,,,,,,2025-07-12,2026-01-12,2025-12-13,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_77936575/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F575%2F77936575%2F77936575_0001.jpg&w=192&h=144,0,0
5421248740,SUUMO,"2026-01-12 01:58:39",1201,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５,新築戸建,,3950,,164.45,,,,,,99.77,,,3,LDK,,,,,,,,,,,,＼スミタス　キャンペーン♪／　詳細は、プレゼント情報欄をご確認下さい！,SUMiTAS神辺店(株)ケイアイ不動産販売,,TEL:084-966-3931,ＪＲ山陽本線「福山」徒歩33分,,,,,,,2025-05-12,2026-01-12,,https://suumo.jp/ikkodate/hiroshima/sc_fukuyama/nc_77529556/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F556%2F77529556%2F77529556_0036.jpg&w=192&h=144,,0
5653039601,SUUMO,"2026-01-12 01:58:34",1201,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５,新築戸建,,3850,3950,164.45,,,,,,99.77,,,3,LDK,,,,,,,,,,,,"☆　福山市西深津町　☆～　おしゃれと性能の2刀流！オール電化新築戸建　～",ハウスドゥ福山新涯(株)成華,,TEL:084-983-0011,ＪＲ山陽本線「福山」徒歩33分,,,,,,,2025-08-23,2026-01-12,2025-12-25,https://suumo.jp/ikkodate/hiroshima/sc_fukuyama/nc_78199180/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F180%2F78199180%2F78199180_0002.jpg&w=192&h=144,0,0
5464482566,SUUMO,"2026-01-12 02:02:22",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５-7-16,戸建,,1080,1280,105.08,,,,,,79.07,1978-11-01,,4,DK,,,,,,,,,,,,収納豊富で日当たり良好な住宅。改装でさらに快適に。,"LIFUKU 福山売買センター中国バス不動産(株)",,TEL:084-999-3603,ＪＲ山陽本線「福山」徒歩30分,,,,,,,2025-05-31,2026-01-12,2025-11-02,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_77657900/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F900%2F77657900%2F77657900_0003.jpg&w=192&h=144,0,0
4591076472,ハトマークサイト,"2026-01-12 01:47:26",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,売地,,980,1000,159.00,雑種地,,第一種住居地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",ウエナガ不動産(株),,,"奈良津停 徒歩7分",,,,,0,0,2024-04-28,2026-01-12,2025-12-27,https://www.hatomarksite.com/search/zentaku/bukken/5102736380,,,https://storage3.zentaku.or.jp/prod/034/76477/regsys/5102736380/image/5102736380_63d4fbd853.jpg,0,0
5590129530,ライフルホームズ,"2026-01-12 07:28:17",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,中古戸建,,3950,,164.45,宅地,所有権,第一種住居,60,200,99.77,2025-06-01,木造,3,LDK,,,仲介(先物),,その他,,,2,空家,即時,,"
",タカセ不動産株式会社　福山店,,,"JR山陽本線 福山駅 徒歩31分",一方,,99.77,,,,2025-07-26,2026-01-09,,https://www.homes.co.jp/kodate/b-1404320000715/,0,0,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F140432%2Fsale%2F715%2F2%2F2%2Fp0wm.jpg&width=208&height=138,,0
5329136531,ライフルホームズ,"2026-01-12 07:28:25",1411,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,【投資用】シャイン西深津,,1700,,148.00,宅地,所有権,第一種住居,60,200,100.54,1991-05-01,木造,1,DK,,,専任媒介(自社物),,空有3台,,,2,賃貸中,相談,,"尾道・福山・三原の不動産売却・購入のご相談は(株)タカハシハウスドゥ 東尾道駅前へお任せください☆資金計画のご相談・現地案内・オンラインでのご相談など様々なご要望に対応します！
どうやって物件を選んだらいいの？住宅ローンってどこがいいの？無理なく返済できる金額ってどれくらい？お家の購入は人生で一番高額な買い物と言われています。買う際の不安や悩みを解決し、納得のいく家選びができるよう、「お客様目線」と「感謝の気持ち」を忘れずにお手伝いさせていただきます。
資金計画から購入までお手伝いします！",ハウスドゥ　東尾道駅前　株式会社タカハシ,,,"JR山陽本線 福山駅 徒歩32分",,管理組合無し,100.54,,,,2025-03-31,2026-01-09,,https://www.homes.co.jp/other/b-1511100000206/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F151110%2Fsale%2F206%2F2%2F1%2Fa1uz.jpg&width=208&height=138,,0
4594118814,不動産ジャパン,"2026-01-12 03:57:29",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,売地,,980,1000,159.00,雑種地,所有権,第一種住居地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡

告知事項あり
",ウエナガ不動産（株）,,,"奈良津バス停 徒歩7分",,,,,0,0,2024-04-29,2026-01-12,2025-12-28,https://www.fudousan.or.jp/property/detail?p_no=000011132895,,,https://storage3.zentaku.or.jp/prod/034/76477/regsys/5102736380/image/5102736380_63d4fbd853.jpg,0,0
5576365762,ハトマークサイト,"2026-01-12 02:07:44",1411,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,一棟売アパート,,1700,,148.00,,,第一種住居地域,,,50.27,1991-05-01,木造,,,,,,,,,,,,,,物件種目：一棟売アパート,"(株)ＨＯＭＥ’Ｓ （住まいの窓口　福山東インター南店）",,,"山陽本線福山駅 徒歩32分",,,,,0,0,2025-07-20,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103666711,,,https://storage3.zentaku.or.jp/prod/034/70627/regsys/5103666711/image/5103666711_ef76df2b23.jpg,,0
5480093655,ライフルホームズ,"2026-01-12 07:28:28",1411,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,【投資用】シャイン西深津,,1700,,148.00,宅地,所有権,第一種住居,60,200,50.27,1991-05-01,木造,1,DK,,,専任媒介(自社物),,無,,,2,賃貸中,相談,,"福山・尾道・三原の不動産売却・購入のご相談は(株)HOME’Sへ！○1DK×4戸○2025年3月20日現在4戸中3戸入居○賃料収入：1、761、600/年　満室時表面利回り：10.36％○令和6年度固定資産税：43、663円※管理は(株)タカハシでの継続が必須となります。",ハウスドゥ　福山東インター南　株式会社HOME’S,,,"JR山陽本線 福山駅 徒歩32分",,管理組合無し,50.27,,,,2025-06-07,2026-01-09,,https://www.homes.co.jp/other/b-1551130000024/,0,0,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F155113%2Fsale%2F24%2F2%2F1%2Fwqg3.jpg&width=208&height=138,,0
5579368667,不動産ジャパン,"2026-01-12 04:13:29",1499,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,アパート,,1700,,148.00,,所有権,第一種住居地域,60%,200%,50.27,1991-05-01,木造,,,,,専任媒介,4,無,,,,賃貸中,,,"


",（株）ＨＯＭＥ’Ｓ,,,"山陽本線 「福山」駅 徒歩32分","一方道路
 南東 幅6.5m 公道",,,,0,0,2025-07-21,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012565683,,,https://storage3.zentaku.or.jp/prod/034/70627/regsys/5103666711/image/5103666711_ef76df2b23.jpg,,0
4591876091,ライフルホームズ,"2026-01-12 07:28:34",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,広島県福山市西深津町５丁目,土地,,980,1000,159.00,雑種地,所有権,第一種住居,60,200,,,,,,,,一般媒介(自社物),,その他,,,,更地,相談,,告知事項あり,ウエナガ不動産株式会社,,,"バス 奈良津下車 徒歩7分",,,,,,,2024-04-28,2026-01-09,2025-12-26,https://www.homes.co.jp/tochi/b-32121950000100/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212195%2Fsale%2F100%2F1%2F1%2Fmeub.jpg&width=180&height=180,0,0
5479687738,アットホーム,"2026-01-12 00:19:20",1499,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,一棟売アパート,,1700,,148.00,,,,,,50.27,1991-05-01,木造,,,,,,,,,,,,,,"福山・尾道・三原の不動産売却・購入のご相談は（株）ＨＯＭＥ'Ｓへ！
【管理費等】1,700【用途地域】１種住居","ハウスドゥ　福山東インター南　(株)ＨＯＭＥ’Ｓ
                    ",,,"福山/ＪＲ山陽本線 徒歩32分",,,,,,,2025-06-07,2026-01-12,,https://www.athome.co.jp/buy_other/1029397193/?BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,,,,0
5462004069,アットホーム,"2026-01-12 01:58:46",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,戸建,,1080,1280,105.08,,,,,,79.07,1978-11-01,,4,DK,,,,,,,,,,,,西深津町の閑静な住宅街に位置し、スーパーや学校、公園が徒歩圏内にそろった生活利便性の高い住環境。子育て世帯からご年配の方まで幅広くおすすめできる立地です。,"中国バス不動産(株)　ＬＩＦＵＫＵ福山売買センター（福塩線/万能倉 徒歩10分）",,,"ＪＲ山陽本線 「福山」駅 徒歩30分",,,,,,,2025-05-30,2026-01-12,2025-11-02,https://www.athome.co.jp/kodate/1167719709/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5887140205,アットホーム,"2026-01-12 01:40:08",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,戸建,,3950,,164.45,,,,,,99.77,2025-06-01,,3,LDK,,,,,,,,,,,,◆◆リビング吹き抜けで明るく開放空間♪水回りが集中しているので家事同線も楽々です◆◆,"福山不動産販売　リノアークグループ(株)（福塩線/横尾 徒歩9分）",,,"ＪＲ山陽本線 「福山」駅 徒歩2800ｍ",,,,,,,2025-12-02,2026-01-12,,https://www.athome.co.jp/kodate/6988059204/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5607829873,アットホーム,"2026-01-12 01:55:34",1202,12,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,戸建,,3950,,164.45,,,,,,99.77,2025-06-01,,3,LDK,,,,,,,,,,,,,タカセ不動産(株)　福山店,,,"ＪＲ山陽本線 「福山」駅 徒歩31分",,,,,,,2025-08-03,2026-01-12,,https://www.athome.co.jp/kodate/1188196412/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5551553984,アットホーム,"2026-01-12 01:23:34",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,土地,,980,1000,159.00,,,,60%,160%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","積水ハウス不動産(株)　福山オフィス（ＪＲ山陽本線/福山 徒歩9分）",,,"ＪＲ山陽本線 「福山」駅 徒歩29分",,,,,,,2025-07-09,2026-01-12,2025-12-13,https://www.athome.co.jp/tochi/1135247508/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5327718624,アットホーム,"2026-01-12 00:19:06",1499,14,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,一棟売アパート,,1700,,148.00,,,,,,100.54,1991-05-01,木造,,,,,,,,,,,,,,"尾道・福山・三原の不動産売却・購入のご相談は（株）タカハシハウスドゥ福山松永へお任せください☆
【管理費等】1,700【用途地域】１種住居",ハウスドゥ　福山松永　(株)タカハシ,,,"福山/ＪＲ山陽本線 徒歩32分",,,,,,,2025-03-30,2026-01-12,,https://www.athome.co.jp/buy_other/1028186493/?BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,,,,0
5902674146,アットホーム,"2026-01-12 01:15:17",1101,11,34,34207,342070043005,広島県,福山市,西深津町五丁目,,福山市西深津町５丁目,土地,,980,,159.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
教育施設へのアクセスが良い。商業施設への利便性も良い。告知事項あり。","ミサワホーム中国(株)　福山営業所（ＪＲ山陽本線/福山 徒歩16分）",,,"ＪＲ山陽本線 「福山」駅 徒歩28分",,,,,,,2025-12-08,2026-01-12,,https://www.athome.co.jp/tochi/6988670208/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5761808898,ハトマークサイト,"2026-01-12 02:04:53",1302,13,34,34207,342070099000,広島県,福山市,東吉津町,,広島県福山市東吉津町,"ラブリー北吉津  ５０７",,1750,,,,,,,,94.50,1991-10-01,ＲＣ,3,LDK,,,,,,,5,5,,,,物件種目：中古マンション,(有)山陽不動産,,,『三吉町北』バス停より徒歩約4分,,,,,10500,11880,2025-10-10,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103871101,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103871101/image/5103871101_66c60c8d66.jpg,,0
5764760711,不動産ジャパン,"2026-01-12 04:11:44",1302,13,34,34207,342070099000,広島県,福山市,東吉津町,,広島県福山市東吉津町,ラブリー北吉津,,1750,,,,所有権,第一種住居地域,,,94.50,1991-10-01,ＲＣ,3,LDK,,,専任媒介,4,"空無　6,000円",,5,5,所有者居住中,,,"
日当り良好　管理人日勤

",（有）山陽不動産,"工藤 (tel:084-921-2778)",,『三吉町北』バス停より徒歩約4分,,,,,10500,0,2025-10-11,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012794220,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103871101/image/5103871101_66c60c8d66.jpg,,0
5912244703,SUUMO,"2026-01-12 01:54:55",1302,13,34,34207,342070099000,広島県,福山市,東吉津町,,広島県福山市東吉津町,ラブリー北吉津,,1750,,,,,,,,94.50,1991-10-01,,3,LDK,,,,,,,,,,,,＼スミタス　キャンペーン♪／　詳細は、プレゼント情報欄をご確認下さい！,SUMiTAS神辺店(株)ケイアイ不動産販売,,TEL:084-966-3931,ＪＲ山陽本線「福山」徒歩28分,,,,,,,2025-12-12,2026-01-12,,https://suumo.jp/ms/chuko/hiroshima/sc_fukuyama/nc_78984471/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F471%2F78984471%2F78984471_0024.jpg&w=192&h=144,,0
5762096803,SUUMO,"2026-01-12 01:55:44",1302,13,34,34207,342070099000,広島県,福山市,東吉津町,,広島県福山市東吉津町6-29,ラブリー北吉津,,1750,,,,,,,,94.50,1991-10-01,,3,LDK,,,,,,,,,,,,"東吉津町 1750万円",(有)山陽不動産,,TEL:084-921-2778,中国バス「三吉町北」徒歩4分,,,,,,,2025-10-10,2026-01-12,,https://suumo.jp/ms/chuko/hiroshima/sc_fukuyama/nc_78556795/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F795%2F78556795%2F78556795_0001.jpg&w=192&h=144,,0
5761849320,アットホーム,"2026-01-12 02:13:34",1302,13,34,34207,342070099000,広島県,福山市,東吉津町,,福山市東吉津町,"ラブリー北吉津 507 ３ＬＤＫ",,1750,,,,,,,,94.50,1991-10-01,ＲＣ,3,LDK,,,,,,,5,5,,,,最上階の約１００㎡マンションです！福山市中心部を一望できる最上階部屋であり、ＬＤＫからの続き和室を使用すると大人数での食事会などを楽しんでいただけるお部屋となっています。,"(有)山陽不動産（ＪＲ山陽本線/福山 徒歩16分）",,,"ＪＲ山陽本線 「福山」駅 徒歩28分[バス利用可] バス 三吉町北 停歩4分",,,,,,,2025-10-10,2026-01-12,,https://www.athome.co.jp/mansion/6987948503/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5204442743,SUUMO,"2026-01-12 01:52:31",1101,11,34,34207,342070024004,広島県,福山市,北吉津町四丁目,,広島県福山市北吉津町４,土地,,300,,42.97,,,,,,,,,,,,,,,,,,,,,,"北吉津町４（福山駅） 300万円",,,,ＪＲ山陽本線「福山」徒歩19分,,,,,,,2025-02-03,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_76811742/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F742%2F76811742%2F76811742_0002.jpg&w=192&h=144,,0
